candidat,ville,date-heure
Macron,Paris,2017-03-09 18:50:33
fillon,Besançon,2017-03-09 18:50:50
Hamon,Besançon,2017-03-09 18:50:50
fillon,Baugé,2017-03-09 18:50:54
Macron,Paris,2017-03-09 18:51:20
fillon,Paris,2017-03-09 18:52:43
Macron,Paris,2017-03-09 18:52:43
fillon,Paris,2017-03-09 18:52:58
Macron,Paris,2017-03-09 18:52:58
Macron,Marseille,2017-03-09 18:53:05
Hamon,Paris,2017-03-09 18:53:33
Melenchon,Paris,2017-03-09 18:53:33
Macron,Paris,2017-03-09 18:53:36
Macron,Toulon,2017-03-09 18:53:57
fillon,Paris,2017-03-09 18:54:03
Macron,Pantin,2017-03-09 18:54:04
fillon,Besançon,2017-03-09 18:56:01
fillon,Saint-Gilles-Croix-de-Vie,2017-03-09 18:56:22
fillon,La Meignanne,2017-03-09 18:56:24
Hamon,Appoigny,2017-03-09 18:56:34
fillon,Sucy-en-Brie,2017-03-09 18:56:40
Macron,Le Havre,2017-03-09 18:56:52
Macron,Sucy-en-Brie,2017-03-09 18:57:48
fillon,Metz,2017-03-09 18:58:03
Hamon,Sucy-en-Brie,2017-03-09 18:58:25
Macron,Sucy-en-Brie,2017-03-09 18:59:00
Macron,Sucy-en-Brie,2017-03-09 19:00:03
fillon,Besançon,2017-03-09 19:00:16
Le pen,Paris,2017-03-09 19:00:26
dupontAignan,Rouen,2017-03-09 19:00:37
fillon,Besançon,2017-03-09 19:00:52
fillon,Stains,2017-03-09 19:01:03
Macron,Rhône-Alpes,2017-03-09 19:01:36
dupontAignan,Paris,2017-03-09 19:02:05
Hamon,Paris,2017-03-09 19:02:05
Macron,Jacou,2017-03-09 19:02:10
fillon,Paris,2017-03-09 19:02:37
Macron,Horbourg-Wihr,2017-03-09 19:03:51
Macron,Sucy-en-Brie,2017-03-09 19:04:01
Macron,Douai,2017-03-09 19:04:16
Macron,Aubière,2017-03-09 19:04:39
fillon,Bordeaux,2017-03-09 19:04:44
fillon,Nîmes,2017-03-09 19:04:49
Macron,Nîmes,2017-03-09 19:04:49
fillon,Annoeullin,2017-03-09 19:05:03
Macron,Fondettes,2017-03-09 19:05:04
fillon,Besançon,2017-03-09 19:05:19
Macron,Meylan,2017-03-09 19:05:21
fillon,La Meignanne,2017-03-09 19:05:25
Macron,Rennes,2017-03-09 19:05:38
Macron,Verneuil-sur-Seine,2017-03-09 19:05:39
Macron,Douai,2017-03-09 19:05:40
fillon,Talence,2017-03-09 19:05:48
fillon,Paris,2017-03-09 19:06:33
Macron,Paris,2017-03-09 19:06:33
Macron,Ajaccio,2017-03-09 19:06:37
Macron,Ajaccio,2017-03-09 19:08:32
fillon,Bordeaux,2017-03-09 19:08:52
Hamon,Toulon,2017-03-09 19:09:06
fillon,Bourg-lès-Valence,2017-03-09 19:09:25
Hamon,Florange,2017-03-09 19:09:42
fillon,Aubière,2017-03-09 19:09:43
Le pen,Aubière,2017-03-09 19:09:43
Macron,Aubière,2017-03-09 19:09:43
Macron,Nice,2017-03-09 19:09:45
Hamon,Nice,2017-03-09 19:09:45
Macron,Lormont,2017-03-09 19:10:17
fillon,Marseille,2017-03-09 19:10:29
Le pen,Marseille,2017-03-09 19:10:29
fillon,Besançon,2017-03-09 19:10:40
dupontAignan,Ajaccio,2017-03-09 19:11:19
Macron,Paris,2017-03-09 19:12:29
Hamon,Paris,2017-03-09 19:12:29
Melenchon,Paris,2017-03-09 19:12:29
Macron,Villeneuve-sur-Lot,2017-03-09 19:13:11
fillon,La Meignanne,2017-03-09 19:14:01
Macron,Paris,2017-03-09 19:14:01
Macron,Paris,2017-03-09 19:14:11
Bayrou,Les Mayons,2017-03-09 19:14:47
dupontAignan,Ajaccio,2017-03-09 19:15:11
Macron,Puteaux,2017-03-09 19:15:26
dupontAignan,Paris,2017-03-09 19:16:04
Lassalle,Paris,2017-03-09 19:16:04
Le pen,Paris,2017-03-09 19:16:37
Melenchon,Ile-de-France,2017-03-09 19:16:58
dupontAignan,Nice,2017-03-09 19:17:01
fillon,Bourg-Saint-Maurice,2017-03-09 19:17:24
Macron,Pissy-Pôville,2017-03-09 19:17:26
Macron,Fontainebleau,2017-03-09 19:17:34
Macron,Replonges,2017-03-09 19:18:24
fillon,Paris,2017-03-09 19:18:33
Le pen,Paris,2017-03-09 19:18:33
Hamon,Paris,2017-03-09 19:18:33
Macron,Fontainebleau,2017-03-09 19:19:17
Macron,Nantes,2017-03-09 19:20:12
Macron,Nice,2017-03-09 19:20:23
Hamon,Nice,2017-03-09 19:20:23
dupontAignan,Argenteuil,2017-03-09 19:20:25
dupontAignan,Ajaccio,2017-03-09 19:20:32
Le pen,Denain,2017-03-09 19:21:21
Macron,Brissac-Quincé,2017-03-09 19:21:45
fillon,Paris,2017-03-09 19:22:15
Macron,Puteaux,2017-03-09 19:22:23
fillon,France,2017-03-09 19:22:56
fillon,Voiron,2017-03-09 19:23:02
fillon,Paris,2017-03-09 19:23:15
fillon,Paris,2017-03-09 19:23:21
Macron,Paris,2017-03-09 19:23:21
Macron,Talence,2017-03-09 19:23:44
Macron,Saint-Jean,2017-03-09 19:24:36
Macron,Nice,2017-03-09 19:24:45
Hamon,Nice,2017-03-09 19:24:45
Macron,Pissy-Pôville,2017-03-09 19:25:18
Macron,Clermont-Ferrand,2017-03-09 19:25:25
Macron,Fontainebleau,2017-03-09 19:25:33
fillon,Mulhouse,2017-03-09 19:25:37
fillon,Paris,2017-03-09 19:26:19
fillon,Annonay,2017-03-09 19:26:47
Le pen,Le Relecq-Kerhuon,2017-03-09 19:26:52
Macron,Saint-Germain-en-Laye,2017-03-09 19:26:58
fillon,Paris,2017-03-09 19:27:19
fillon,Creuzier-le-Vieux,2017-03-09 19:27:22
fillon,Paris,2017-03-09 19:27:49
Macron,L'Isle-Adam,2017-03-09 19:28:48
Le pen,Paris,2017-03-09 19:29:20
Hamon,Aubervilliers,2017-03-09 19:29:26
Melenchon,Aubervilliers,2017-03-09 19:29:26
Macron,Toulouse,2017-03-09 19:29:47
Hamon,Toulouse,2017-03-09 19:29:47
fillon,Nancy,2017-03-09 19:29:48
Macron,Bourg-Saint-Maurice,2017-03-09 19:29:53
Hamon,Is-sur-Tille,2017-03-09 19:31:39
fillon,Tremblay-en-France,2017-03-09 19:31:54
fillon,Pays de la Loire,2017-03-09 19:32:07
Macron,Bois-Guillaume-Bihorel,2017-03-09 19:32:18
Hamon,Paris,2017-03-09 19:32:32
Macron,Nice,2017-03-09 19:32:45
Hamon,Nice,2017-03-09 19:32:45
Macron,Hambach,2017-03-09 19:32:52
fillon,Paris,2017-03-09 19:33:21
Macron,Vignacourt,2017-03-09 19:34:07
Hamon,Vignacourt,2017-03-09 19:34:07
Hamon,Paris,2017-03-09 19:34:07
Macron,Hambach,2017-03-09 19:35:42
Macron,Oignies,2017-03-09 19:35:44
fillon,Le Mesnil-Amelot,2017-03-09 19:35:59
Macron,Mulhouse,2017-03-09 19:36:24
Macron,Nord,2017-03-09 19:36:26
Hamon,Toulouse,2017-03-09 19:36:39
Macron,Nantes,2017-03-09 19:36:47
fillon,Paris,2017-03-09 19:37:13
Macron,Paris,2017-03-09 19:37:13
fillon,Bois-Guillaume-Bihorel,2017-03-09 19:37:17
Hamon,Toulon,2017-03-09 19:38:11
fillon,Sucy-en-Brie,2017-03-09 19:38:25
fillon,Poisy,2017-03-09 19:38:44
Hamon,Paris,2017-03-09 19:39:34
Jadot,Paris,2017-03-09 19:39:34
fillon,Torcy,2017-03-09 19:39:54
Hamon,Paris,2017-03-09 19:41:50
Macron,Paris,2017-03-09 19:42:16
Macron,Langlade,2017-03-09 19:43:16
fillon,France,2017-03-09 19:43:39
Le pen,Velluire,2017-03-09 19:44:29
Macron,Velluire,2017-03-09 19:44:29
Macron,Paris,2017-03-09 19:44:34
Hamon,Aubagne,2017-03-09 19:44:59
fillon,Braye-en-Laonnois,2017-03-09 19:46:16
fillon,Vélizy-Villacoublay,2017-03-09 19:47:03
Macron,Saint-Herblain,2017-03-09 19:47:40
Hamon,Montreuil,2017-03-09 19:50:02
fillon,Reims,2017-03-09 19:50:25
fillon,Haute-Garonne,2017-03-09 19:51:22
Macron,Haute-Garonne,2017-03-09 19:51:22
fillon,Paris,2017-03-09 19:54:56
Macron,Bonnétable,2017-03-09 19:56:24
Hamon,Bonnétable,2017-03-09 19:56:24
fillon,Vernon,2017-03-09 19:56:43
Le pen,Auch,2017-03-09 19:57:46
Le pen,Auch,2017-03-09 19:58:11
Hamon,Vanves,2017-03-09 19:58:57
Macron,Paris,2017-03-09 19:59:15
Hamon,Paris,2017-03-09 19:59:15
fillon,Brigueuil,2017-03-09 19:59:46
fillon,Lyon,2017-03-09 19:59:47
fillon,Bretignolles,2017-03-09 20:00:54
Hamon,Paris,2017-03-09 20:02:13
Hamon,France,2017-03-09 20:02:14
fillon,Bastia,2017-03-09 20:02:23
fillon,Carrières-sous-Poissy,2017-03-09 20:02:44
Le pen,Marsais-Sainte-Radégonde,2017-03-09 20:02:52
fillon,Lieusaint,2017-03-09 20:03:23
Macron,Les Mayons,2017-03-09 20:03:23
Hamon,Haute-Garonne,2017-03-09 20:03:42
dupontAignan,Ajaccio,2017-03-09 20:04:06
fillon,Paris,2017-03-09 20:04:09
Hamon,Marseille,2017-03-09 20:04:21
Hamon,Paris,2017-03-09 20:04:45
Macron,Is-sur-Tille,2017-03-09 20:04:49
Hamon,Is-sur-Tille,2017-03-09 20:04:49
fillon,Paris,2017-03-09 20:05:28
fillon,Paris,2017-03-09 20:05:29
Hamon,Paris,2017-03-09 20:05:39
Macron,Fontainebleau,2017-03-09 20:05:59
Macron,Marseille,2017-03-09 20:06:09
Hamon,Meudon,2017-03-09 20:06:15
fillon,Alsace,2017-03-09 20:06:19
Hamon,Alsace,2017-03-09 20:06:19
dupontAignan,Ajaccio,2017-03-09 20:06:28
Hamon,Paris,2017-03-09 20:06:51
Jadot,Paris,2017-03-09 20:07:07
Hamon,Paris,2017-03-09 20:07:17
Hamon,Amiens,2017-03-09 20:07:47
Le pen,Bordeaux,2017-03-09 20:08:10
Hamon,Douarnenez,2017-03-09 20:08:15
Melenchon,Grenoble,2017-03-09 20:09:00
Le pen,Bordeaux,2017-03-09 20:09:07
Hamon,Paris,2017-03-09 20:09:18
fillon,Vélizy-Villacoublay,2017-03-09 20:09:30
Macron,Marseille,2017-03-09 20:09:31
Hamon,Saint-Denis-les-Ponts,2017-03-09 20:09:41
Macron,Fontainebleau,2017-03-09 20:10:05
fillon,Paris,2017-03-09 20:10:08
fillon,Besançon,2017-03-09 20:10:19
Macron,Besançon,2017-03-09 20:10:19
Hamon,Paris,2017-03-09 20:10:29
Hamon,Lille,2017-03-09 20:10:40
Macron,Paris,2017-03-09 20:10:58
Hamon,Haute-Garonne,2017-03-09 20:10:58
Macron,Guilherand-Granges,2017-03-09 20:10:59
Hamon,Guilherand-Granges,2017-03-09 20:10:59
Macron,Ruy,2017-03-09 20:11:10
Hamon,Ruy,2017-03-09 20:11:10
Melenchon,Ruy,2017-03-09 20:11:10
Macron,France,2017-03-09 20:11:14
Hamon,Paris,2017-03-09 20:11:14
fillon,Besançon,2017-03-09 20:11:20
Macron,Besançon,2017-03-09 20:11:20
Bayrou,Cagnes-sur-Mer,2017-03-09 20:11:24
Hamon,Bourg-Saint-Maurice,2017-03-09 20:11:25
Hamon,Lille,2017-03-09 20:11:37
Le pen,Landry,2017-03-09 20:11:45
fillon,Vélizy-Villacoublay,2017-03-09 20:11:47
fillon,Paris,2017-03-09 20:11:48
Macron,Paris,2017-03-09 20:11:48
Hamon,Paris,2017-03-09 20:11:48
Hamon,Alsace,2017-03-09 20:12:29
Hamon,Paris,2017-03-09 20:12:45
Hamon,Paris,2017-03-09 20:12:54
Macron,La Trinité-sur-Mer,2017-03-09 20:13:08
Hamon,La Trinité-sur-Mer,2017-03-09 20:13:08
Melenchon,La Trinité-sur-Mer,2017-03-09 20:13:08
Macron,Fontainebleau,2017-03-09 20:13:56
Hamon,Villiers-sur-Marne,2017-03-09 20:14:05
Hamon,Grenoble,2017-03-09 20:14:45
Hamon,France,2017-03-09 20:15:25
Hamon,Alsace,2017-03-09 20:15:38
Macron,Paris,2017-03-09 20:16:05
Hamon,Paris,2017-03-09 20:16:05
Hamon,Saint-Etienne,2017-03-09 20:16:23
fillon,Champigny-sur-Marne,2017-03-09 20:16:45
Macron,Paris,2017-03-09 20:16:49
Hamon,Barjac,2017-03-09 20:16:51
Hamon,Vallauris,2017-03-09 20:16:59
fillon,Paris,2017-03-09 20:18:09
Hamon,Bures-sur-Yvette,2017-03-09 20:18:19
Bayrou,Cagnes-sur-Mer,2017-03-09 20:18:27
Hamon,Reims,2017-03-09 20:18:30
Hamon,Martigues,2017-03-09 20:18:56
Hamon,Roquecourbe,2017-03-09 20:18:58
Hamon,Alsace,2017-03-09 20:19:07
Hamon,Haute-Garonne,2017-03-09 20:19:33
fillon,France,2017-03-09 20:20:10
Hamon,Rouen,2017-03-09 20:20:27
fillon,Ajaccio,2017-03-09 20:20:46
Macron,Ajaccio,2017-03-09 20:20:46
Le pen,Aytré,2017-03-09 20:21:26
Le pen,Aytré,2017-03-09 20:22:10
Le pen,Aytré,2017-03-09 20:22:45
Hamon,Suresnes,2017-03-09 20:22:47
Macron,Paris,2017-03-09 20:24:00
Hamon,Paris,2017-03-09 20:24:00
Macron,Champigny-sur-Marne,2017-03-09 20:24:09
Hamon,Champigny-sur-Marne,2017-03-09 20:24:09
Melenchon,Champigny-sur-Marne,2017-03-09 20:24:09
fillon,Fontcouverte-la-Toussuire,2017-03-09 20:24:44
Macron,Fontcouverte-la-Toussuire,2017-03-09 20:24:44
Macron,Paris,2017-03-09 20:24:44
Hamon,Paris,2017-03-09 20:24:44
Hamon,Alsace,2017-03-09 20:24:48
Hamon,Saint-Vincent,2017-03-09 20:24:47
Macron,Nanterre,2017-03-09 20:24:52
Hamon,Brissac-Quincé,2017-03-09 20:25:05
Hamon,Paris,2017-03-09 20:25:13
Hamon,Lille,2017-03-09 20:25:29
fillon,Exincourt,2017-03-09 20:26:24
Hamon,Bures-sur-Yvette,2017-03-09 20:26:26
fillon,Megève,2017-03-09 20:26:34
Hamon,Le Vésinet,2017-03-09 20:26:37
fillon,Ile-de-France,2017-03-09 20:26:44
Macron,Ile-de-France,2017-03-09 20:26:44
fillon,Baugé,2017-03-09 20:27:14
Hamon,France,2017-03-09 20:27:25
Macron,Fontainebleau,2017-03-09 20:27:30
fillon,Nanterre,2017-03-09 20:27:32
Hamon,Paris,2017-03-09 20:27:38
Hamon,Grenoble,2017-03-09 20:27:44
Melenchon,Grenoble,2017-03-09 20:27:44
Hamon,Conflans-Sainte-Honorine,2017-03-09 20:27:58
Hamon,Riedisheim,2017-03-09 20:27:59
Hamon,Paris,2017-03-09 20:28:12
Hamon,Nantes,2017-03-09 20:28:13
Melenchon,Nantes,2017-03-09 20:28:13
Hamon,Lille,2017-03-09 20:28:31
Le pen,Vallauris,2017-03-09 20:28:35
Macron,Vallauris,2017-03-09 20:28:35
fillon,Paris,2017-03-09 20:28:57
fillon,Nanterre,2017-03-09 20:29:28
Macron,Argeliers,2017-03-09 20:29:56
Hamon,Meudon,2017-03-09 20:30:00
Hamon,Strasbourg,2017-03-09 20:30:21
Hamon,Caumont,2017-03-09 20:30:27
Macron,Fontainebleau,2017-03-09 20:30:28
Hamon,Haute-Garonne,2017-03-09 20:30:51
Hamon,Lille,2017-03-09 20:31:02
fillon,Nanterre,2017-03-09 20:31:17
Hamon,Pau,2017-03-09 20:31:41
Hamon,Paris,2017-03-09 20:31:52
Melenchon,Grenoble,2017-03-09 20:31:56
Macron,Paris,2017-03-09 20:31:58
Hamon,Guilherand-Granges,2017-03-09 20:32:11
Hamon,France,2017-03-09 20:32:23
Hamon,Freneuse,2017-03-09 20:32:27
Macron,Fontainebleau,2017-03-09 20:32:37
Hamon,Lione,2017-03-09 20:33:05
Hamon,Nord,2017-03-09 20:33:19
Poutou,Limoges,2017-03-09 20:33:46
fillon,France,2017-03-09 20:34:08
Hamon,Paris,2017-03-09 20:34:29
Hamon,Paris,2017-03-09 20:34:32
fillon,Nanterre,2017-03-09 20:34:32
Hamon,Paris,2017-03-09 20:34:33
Macron,Freneuse,2017-03-09 20:34:36
Hamon,Argenteuil,2017-03-09 20:34:38
Hamon,Aucamville,2017-03-09 20:34:58
Hamon,Lione,2017-03-09 20:35:24
Hamon,Paris,2017-03-09 20:35:26
Hamon,Nord,2017-03-09 20:35:45
Hamon,Paris,2017-03-09 20:36:04
Hamon,Haute-Garonne,2017-03-09 20:36:13
Hamon,Les Clayes-sous-Bois,2017-03-09 20:36:18
Hamon,Yvelines,2017-03-09 20:36:21
Macron,Reims,2017-03-09 20:36:26
Hamon,Reims,2017-03-09 20:36:26
Melenchon,Nantes,2017-03-09 20:36:50
Hamon,Orléans,2017-03-09 20:37:11
Hamon,Saint-Barthélemy-d'Anjou,2017-03-09 20:37:12
Hamon,Paris,2017-03-09 20:37:33
Hamon,Vigneux-sur-Seine,2017-03-09 20:37:38
Hamon,Bordeaux,2017-03-09 20:37:45
Hamon,Courseulles-sur-Mer,2017-03-09 20:37:48
Hamon,Paris,2017-03-09 20:37:54
Hamon,Conflans-Sainte-Honorine,2017-03-09 20:37:59
Hamon,Saint-Didier-de-Formans,2017-03-09 20:38:25
Hamon,Alsace,2017-03-09 20:38:31
fillon,Vélizy-Villacoublay,2017-03-09 20:38:33
Cheminade,Narbonne,2017-03-09 20:38:34
Lassalle,Narbonne,2017-03-09 20:38:34
Poutou,Narbonne,2017-03-09 20:38:34
Hamon,Reims,2017-03-09 20:38:35
Hamon,Paris,2017-03-09 20:38:44
Hamon,Servaville-Salmonville,2017-03-09 20:39:29
Hamon,Duhort-Bachen,2017-03-09 20:39:29
Hamon,Paris,2017-03-09 20:40:16
fillon,Paris,2017-03-09 20:40:18
Hamon,Plan-de-Cuques,2017-03-09 20:40:32
fillon,Nanterre,2017-03-09 20:40:34
Hamon,Vallauris,2017-03-09 20:40:57
Macron,Ile-de-France,2017-03-09 20:40:59
Macron,Loudun,2017-03-09 20:41:14
Macron,Lyon,2017-03-09 20:41:19
fillon,Nantes,2017-03-09 20:41:20
fillon,Nanterre,2017-03-09 20:41:21
Hamon,Nord,2017-03-09 20:41:24
Hamon,Paris,2017-03-09 20:41:57
Hamon,Paris,2017-03-09 20:42:22
Melenchon,Paris,2017-03-09 20:42:22
fillon,Narbonne,2017-03-09 20:42:26
Macron,Narbonne,2017-03-09 20:42:26
Hamon,Orléans,2017-03-09 20:42:30
Hamon,Lille,2017-03-09 20:42:45
Macron,Fontainebleau,2017-03-09 20:42:56
fillon,Bagneux,2017-03-09 20:43:02
Hamon,Alsace,2017-03-09 20:43:09
fillon,Nantes,2017-03-09 20:43:21
Hamon,Sainte-Luce-sur-Loire,2017-03-09 20:43:27
fillon,Nanterre,2017-03-09 20:43:39
Macron,Pontoise,2017-03-09 20:43:48
Hamon,Brest,2017-03-09 20:43:48
Hamon,Aubervilliers,2017-03-09 20:43:52
Hamon,Paris,2017-03-09 20:43:52
Melenchon,Grenoble,2017-03-09 20:44:09
dupontAignan,Châteauroux,2017-03-09 20:44:13
fillon,Angers,2017-03-09 20:44:15
Macron,Rosny-sous-Bois,2017-03-09 20:44:19
Hamon,Gap,2017-03-09 20:45:06
fillon,Paris,2017-03-09 20:45:08
Le pen,Paris,2017-03-09 20:45:08
Hamon,Paris,2017-03-09 20:45:08
Hamon,Lille,2017-03-09 20:45:21
Hamon,Bordeaux,2017-03-09 20:45:25
fillon,Colombes,2017-03-09 20:45:31
Hamon,Paris,2017-03-09 20:45:43
Hamon,Le Vésinet,2017-03-09 20:45:48
Hamon,Paris,2017-03-09 20:45:54
Hamon,Sully,2017-03-09 20:46:01
Hamon,Bourg-Saint-Maurice,2017-03-09 20:46:07
Hamon,Paris,2017-03-09 20:46:11
Hamon,Paris,2017-03-09 20:46:24
Le pen,Bordeaux,2017-03-09 20:46:29
Hamon,Orléans,2017-03-09 20:46:32
fillon,Yvelines,2017-03-09 20:46:53
Hamon,Freneuse,2017-03-09 20:46:58
Hamon,Massy,2017-03-09 20:47:01
Hamon,Guilherand-Granges,2017-03-09 20:47:12
Hamon,Marcoussis,2017-03-09 20:47:22
Hamon,Paris,2017-03-09 20:47:33
Hamon,Lyon,2017-03-09 20:47:35
Macron,Paris,2017-03-09 20:47:55
fillon,Rennes,2017-03-09 20:48:17
Hamon,Paris,2017-03-09 20:48:18
Hamon,France,2017-03-09 20:48:36
Hamon,Le Vésinet,2017-03-09 20:49:10
Hamon,Suresnes,2017-03-09 20:49:43
Hamon,Paris,2017-03-09 20:49:56
Hamon,Paris,2017-03-09 20:50:47
Asselineau,Ajaccio,2017-03-09 20:51:54
Poutou,Ajaccio,2017-03-09 20:51:54
Macron,Paris,2017-03-09 20:52:02
Hamon,Paris,2017-03-09 20:52:13
Macron,Fontainebleau,2017-03-09 20:52:15
Le pen,Lille,2017-03-09 20:52:37
Hamon,Plan-de-Cuques,2017-03-09 20:52:47
Hamon,Talant,2017-03-09 20:53:39
Hamon,Ermont,2017-03-09 20:53:47
fillon,Paris,2017-03-09 20:54:04
Hamon,Le Vésinet,2017-03-09 20:54:53
fillon,Tonneins,2017-03-09 20:55:14
Macron,Taden,2017-03-09 20:55:21
Hamon,Athis-Mons,2017-03-09 20:55:28
Hamon,Alsace,2017-03-09 20:56:03
Hamon,Denain,2017-03-09 20:56:16
Hamon,Le Vésinet,2017-03-09 20:56:17
Hamon,Montreuil,2017-03-09 20:56:44
Melenchon,Montreuil,2017-03-09 20:56:44
Hamon,France,2017-03-09 20:57:00
Hamon,Meudon,2017-03-09 20:57:04
Hamon,Hérimoncourt,2017-03-09 20:57:11
Melenchon,Pantin,2017-03-09 20:57:11
Hamon,France,2017-03-09 20:57:20
Hamon,Paris,2017-03-09 20:58:08
fillon,Paris,2017-03-09 20:58:36
Macron,Paris,2017-03-09 20:58:44
Hamon,Orléans,2017-03-09 20:58:45
fillon,France,2017-03-09 20:58:50
Le pen,France,2017-03-09 20:58:50
Macron,France,2017-03-09 20:58:50
Hamon,France,2017-03-09 20:58:50
Melenchon,France,2017-03-09 20:58:50
Hamon,Paris,2017-03-09 20:58:55
Macron,Dunkerque,2017-03-09 20:59:04
Macron,Massy,2017-03-09 20:59:10
Hamon,Angers,2017-03-09 20:59:20
Hamon,Talant,2017-03-09 20:59:48
Hamon,Dijon,2017-03-09 20:59:56
Macron,Paris,2017-03-09 21:00:12
Hamon,Le Vésinet,2017-03-09 21:00:23
Bayrou,Rochefort,2017-03-09 21:00:28
Macron,Souillé,2017-03-09 21:00:45
Hamon,Souillé,2017-03-09 21:00:45
Hamon,Plan-de-Cuques,2017-03-09 21:01:01
Hamon,Paris,2017-03-09 21:01:34
Hamon,Paris,2017-03-09 21:02:57
Asselineau,Pontoise,2017-03-09 21:03:15
Hamon,Aubière,2017-03-09 21:03:34
Melenchon,Aubière,2017-03-09 21:03:34
Hamon,Guilherand-Granges,2017-03-09 21:05:24
Hamon,Paris,2017-03-09 21:05:26
Hamon,Nord,2017-03-09 21:05:27
Bayrou,Demi-Quartier,2017-03-09 21:05:30
Hamon,Bas-Rhin,2017-03-09 21:05:48
Hamon,Le Vésinet,2017-03-09 21:07:01
Macron,Bordeaux,2017-03-09 21:07:06
fillon,Bordeaux,2017-03-09 21:07:12
Macron,Hambach,2017-03-09 21:07:33
Hamon,Hambach,2017-03-09 21:07:33
Macron,Paris,2017-03-09 21:08:20
Hamon,Paris,2017-03-09 21:08:29
Hamon,Châteauneuf-sur-Loire,2017-03-09 21:08:31
Hamon,Puteaux,2017-03-09 21:08:47
Melenchon,Puteaux,2017-03-09 21:08:47
Macron,Bagneux,2017-03-09 21:08:50
Hamon,Bagneux,2017-03-09 21:08:50
Melenchon,Bagneux,2017-03-09 21:08:50
Hamon,Lyon,2017-03-09 21:09:04
Hamon,Gallargues-le-Montueux,2017-03-09 21:09:06
Melenchon,Gallargues-le-Montueux,2017-03-09 21:09:06
Macron,Bagneux,2017-03-09 21:10:04
Hamon,Bagneux,2017-03-09 21:10:04
Melenchon,Bagneux,2017-03-09 21:10:04
Hamon,Alsace,2017-03-09 21:10:27
dupontAignan,Vienne,2017-03-09 21:11:55
Hamon,Valbonne,2017-03-09 21:12:08
Hamon,Conflans-Sainte-Honorine,2017-03-09 21:12:25
Hamon,Vincennes,2017-03-09 21:12:54
Macron,Paris,2017-03-09 21:13:15
Hamon,Argenteuil,2017-03-09 21:14:34
Hamon,Paris,2017-03-09 21:14:48
fillon,Paris,2017-03-09 21:15:32
Hamon,Paris,2017-03-09 21:15:32
fillon,Courbevoie,2017-03-09 21:15:58
Hamon,Is-sur-Tille,2017-03-09 21:16:44
Macron,Hambach,2017-03-09 21:17:13
fillon,Courbevoie,2017-03-09 21:17:32
Hamon,Montpellier,2017-03-09 21:18:44
Macron,Puteaux,2017-03-09 21:20:00
Hamon,Paris,2017-03-09 21:20:56
Hamon,France,2017-03-09 21:21:06
Hamon,Clichy,2017-03-09 21:21:36
fillon,Paris,2017-03-09 21:21:39
Hamon,Paris,2017-03-09 21:21:39
Hamon,Orléans,2017-03-09 21:23:02
Melenchon,Paris,2017-03-09 21:23:33
Hamon,Dijon,2017-03-09 21:23:50
Hamon,Paris,2017-03-09 21:24:14
Hamon,Orléans,2017-03-09 21:24:51
fillon,Haute-Savoie,2017-03-09 21:25:45
Hamon,Paris,2017-03-09 21:25:50
Macron,Compiègne,2017-03-09 21:26:14
Hamon,Montpellier,2017-03-09 21:27:43
Hamon,Meudon,2017-03-09 21:27:48
Melenchon,Saint-Laurent-du-Var,2017-03-09 21:28:27
Hamon,Paris,2017-03-09 21:28:33
Macron,Paris,2017-03-09 21:29:27
Macron,Paris,2017-03-09 21:29:34
fillon,Haute-Savoie,2017-03-09 21:29:35
Hamon,Pau,2017-03-09 21:29:58
fillon,Bordeaux,2017-03-09 21:30:06
Macron,Paris,2017-03-09 21:30:12
Hamon,Paris,2017-03-09 21:30:12
Macron,Amiens,2017-03-09 21:30:52
Hamon,Amiens,2017-03-09 21:30:52
Hamon,Dijon,2017-03-09 21:30:59
Hamon,Orléans,2017-03-09 21:31:21
Macron,Is-sur-Tille,2017-03-09 21:31:36
Hamon,Is-sur-Tille,2017-03-09 21:31:36
Macron,Paris,2017-03-09 21:31:38
Macron,Nantes,2017-03-09 21:31:55
Hamon,Le Vésinet,2017-03-09 21:32:06
Hamon,Caen,2017-03-09 21:32:07
fillon,Cholet,2017-03-09 21:32:18
Le pen,Cholet,2017-03-09 21:32:18
fillon,Paris,2017-03-09 21:33:14
Macron,Paris,2017-03-09 21:33:14
fillon,Angers,2017-03-09 21:33:28
Hamon,Toulouse,2017-03-09 21:33:35
Hamon,Paris,2017-03-09 21:33:36
Macron,Is-sur-Tille,2017-03-09 21:34:11
Macron,Freneuse,2017-03-09 21:34:34
Hamon,Maisons-Alfort,2017-03-09 21:34:36
Hamon,Besançon,2017-03-09 21:34:47
Macron,Yvelines,2017-03-09 21:35:01
Hamon,Puteaux,2017-03-09 21:35:05
Hamon,Clichy,2017-03-09 21:35:18
Macron,Paris,2017-03-09 21:35:45
Hamon,Paris,2017-03-09 21:36:09
Macron,Paris,2017-03-09 21:37:33
Hamon,Paris,2017-03-09 21:37:33
Macron,Paris,2017-03-09 21:37:42
Macron,Dijon,2017-03-09 21:38:00
fillon,Arles,2017-03-09 21:38:09
Macron,Tremblay-en-France,2017-03-09 21:38:24
Macron,La Courneuve,2017-03-09 21:38:26
Macron,Talant,2017-03-09 21:38:39
Hamon,Talant,2017-03-09 21:38:39
Macron,Is-sur-Tille,2017-03-09 21:38:40
Hamon,Lille,2017-03-09 21:39:04
